,pathogen-count,pathogen-aggr--log10p:flu,pathogen-aggr--log10p:hrv,pathogen-aggr--log10p:rsv,pathogen-aggr--log10p:piv3,pathogen-aggr--log10p:hucovNL63,pathogen-aggr--log10p:hucovOC43,pathogen-aggr--log10p:hucov229E,pathogen-aggr--log10p:sars2,pathogen-aggr--log10p:mers,mashup:0,mashup:1,mashup:2,mashup:3,mashup:4,mashup:5,mashup:6,mashup:7,mashup:8,mashup:9
GRAP2,0.0,0.6798582220788444,0.6515393641804766,1.8456368993336836,0.2980867887876562,0.5566431211817559,0.6765003915682495,0.4807628385030166,0.622274958756852,1.1248468516969645,-2.9986208118924464,0.7751276148508491,0.6184282733331019,-0.8746240460833461,0.4869968731322475,0.5540758223192869,-0.17223576787512182,0.16279086528467765,-0.7564601149849978,0.48588079487180663
KDELR1,0.0,2.0862316121910878,1.1054181240978969,0.7582543474293562,0.4910799281385989,0.12423863943748258,2.217026005055952,2.583575861810416,0.6322155877188462,0.3396769067245743,-3.0395223992312332,0.16283906450406713,-0.45709166346294483,-0.8546770506458043,-0.7305687440042332,-0.13689256337320924,-0.9324145004225125,-0.22029068826659487,-0.2525780142657928,0.260647518733407
LCP2,0.0,0.5716721880646416,0.7825950255984584,0.6356554139178145,0.15031038799292376,0.6316201283761984,0.3364498320472221,1.5224880560304273,0.34309722944335413,0.33225564637804833,-2.971548960880737,0.876813996681656,0.8271571086165347,-0.8723176987207609,0.5808017024237508,0.6023928330120054,-0.20481869959264307,0.12779490570460408,-0.7060596827743957,0.4121700607425651
MDFI,0.0,0.6453643525812106,0.11838142366520317,0.5310916990379642,0.2590454941771948,0.39040559077478004,0.9204931551752323,0.19843851812139332,0.6716815691061769,0.5808506450278007,-3.0231224400956136,-0.4113803099719539,0.6322435039723849,0.4032261025558794,1.0039330166597982E-5,-0.5119519141749154,-0.14395478755921223,-0.32913570628093186,-0.34990660160394693,-0.16785458110189244
NCOA1,0.0,0.845422410443049,1.8643585836133314,0.28913828455001195,0.8201897771212041,0.5116044163756126,0.35995605922491053,0.3289012436859669,0.4716104264099524,1.5308191255759933,-2.905495073442082,-0.7671868097961074,1.3072861777225318,0.8024048760148527,-0.12600211413526088,-0.4748544634285288,-0.5470709827382038,-0.40158574030677413,0.22511160648083958,0.5082576047575627
NCOA2,0.0,1.093225386863742,1.592048529167327,0.3374121428954963,0.9429427913625776,2.031148291229902,0.5559552040819237,2.7842831447504763,0.7342861893599782,1.12226517470401,-2.913544290054308,-0.7640711276524474,1.2194728003999755,0.7907975336811567,-0.15652475298630703,-0.46460222325802586,-0.5956217454636511,-0.4217083774901684,0.18052291188576922,0.5754391882487726
NFYB,0.0,0.3834210926886834,0.45015105569507197,0.740812417057195,0.5233277482698224,1.0374696689577598,0.5909295624409721,0.5810858247053042,0.1315142638192712,0.684172758983572,-2.9424521597906725,-0.6620694352997711,1.0470514564403681,0.5258366827790709,0.04975205313605972,-0.5389573114914167,-0.6307305154424403,-0.6421985913976163,-0.5612151846795856,-0.004799161951548434
PPARA,0.0,1.2033278515088304,0.3094495384896414,0.42186527705216353,1.1038652648445302,0.8526019606523454,0.09270690382407104,0.6389335502460577,0.786004383631915,0.2930092373004163,-2.91038849087287,-0.3623325500639539,1.0417777295316157,0.8707169607994029,-0.05433779188068207,-0.5970869581920208,-0.4187446496787972,-0.4783016060452689,0.0762447858351806,0.19359708523166214
PPARD,0.0,0.5589636444999582,0.1198669543830033,0.4145054306814564,0.5659423314361414,0.22168953749343095,0.6418747147233514,0.31336373073770674,0.8681248120274073,0.3123901421201069,-3.001729509724314,-0.32965619822560444,0.6730073188914297,0.38430801846059237,-0.009857338220510247,-0.4719806778717214,-0.19809810717835294,-0.2462089781340504,0.058786274643137654,0.1191419205061993
RXRA,0.0,1.0589995422915046,0.26695528654743633,1.7654827164873135,0.6334276338168805,0.1796211795945119,0.23066699194848317,1.996754945186853,0.3698671792781854,0.3667471265971376,-2.7885383059280167,-1.0950348926491549,1.7356496895535571,1.0538477807766062,-0.04943664402134218,-0.47508260851211503,-0.7463132479983899,-0.4190617934177456,0.2151844681032283,0.5573126613354877
SEC13,0.0,0.7402315939560368,0.929740422599425,1.1491210600310908,0.3771955721949678,0.6039402076875671,0.5815329790533995,0.8436023027174967,0.5859798043463372,2.0325295491509014,-2.9194739450772715,-0.6676300064108008,-0.5903559450656313,-0.9528946228910322,-0.44946676169246874,0.8131780276176004,-1.4580513591912547,-0.43797501212725126,-0.21891270215505562,-0.23327380905076975
SIX5,0.0,0.19025207745741857,0.35706088415625076,0.37118209674296826,0.7666738496501426,0.2833123467845985,1.9658128792065477,0.8254169108224,1.2330669061627162,0.45727822762778764,-2.9926180468714696,-0.5082411228654289,0.8421179215781358,0.4482819016575359,0.020632689882847895,-0.5411914242991248,-0.08010162883016794,-0.44645852491429283,-0.6854841872275441,-0.483804391809593
SMARCD3,0.0,0.9149488821727331,1.0025480831504983,0.16913557452640224,0.721452166224147,1.091482812351149,0.8947623992539775,0.45578308020454716,0.3314556785925298,1.268838091624926,-2.9728975787684404,-0.6064273175824482,0.9962857408501778,0.6695373424637235,-0.08778103738456919,-0.524769153080124,-0.4805918658304914,-0.3026395104185202,0.2951168558778642,0.5095235066694203
SP1,0.0,0.6320093239988981,0.4772168100171493,0.3374121428954963,0.17858473938202538,1.3154149341126267,0.47190641199319294,0.6104086925448033,1.5577084137139288,1.6574681585308684,-2.6174805919956308,-0.8396746092295883,1.9782248673823744,0.967507105681211,0.3722499264323171,-0.28751773544399645,-0.860656972533035,-0.3549669925166134,0.28952529762626783,0.2097424981649136
ST3GAL1,0.0,1.5105626088923636,1.0822529911463843,0.8452717925598444,0.44525651603581795,0.8951715963463446,0.6635202530420039,0.28562832196103216,0.5753633353498027,1.6711076740747242,-3.094120434956871,0.014100457157920597,-0.12087365349781322,-0.07554087719323485,0.07616729429365164,-0.2990888417472079,0.05867826029257662,0.12870660986948226,0.034993710933190876,-0.09392988363712199
ST3GAL2,0.0,2.905509209803011,0.30833512318414236,0.5293249552010637,0.9515970438472602,1.3953312354798206,1.0667506775749263,0.19373860343388452,0.593510916040238,0.7840412085189105,-3.094120434956871,0.014100457157921046,-0.12087365349778306,-0.07554087719324744,0.0761672942936655,-0.2990888417471984,0.05867826029258932,0.1287066098695054,0.034993710933213185,-0.09392988363710335
ST3GAL3,0.0,0.38061763348327077,0.1461740733333586,1.3169529617611504,0.5888687290604354,0.2950691412051221,0.3143836428505001,1.4909050561886206,0.3943502414828976,0.8510505706564953,-3.094120434956871,0.014100457157921046,-0.12087365349778306,-0.07554087719324744,0.0761672942936655,-0.2990888417471984,0.05867826029258932,0.1287066098695054,0.034993710933213185,-0.09392988363710335
STAT2,0.0,0.3665093011820466,0.6712127996454654,1.0298438088136699,0.7100099339456807,0.821138112843125,1.572611277266749,1.8100046600356818,0.666673659596546,0.09126005075441117,-2.8064326089410234,-0.6332375652155191,2.085960625532574,0.6300145000434543,0.5240354489156656,-0.8321029539204405,0.0010123391563336864,-1.7197866863811158,-2.208701674916638,-2.2453822870928852
TBP,0.0,1.2851767333839008,0.7539940959239709,0.28634988090456837,1.4723314396195426,2.017855454660508,2.221147207131448,0.4807102875174544,2.663900659914914,2.5140891237644047,-2.8784778322073903,-1.3905621840916813,0.9898720237620645,0.7427534060491682,0.249011803704461,0.22901773823643343,-0.8414710986934852,0.20614048364235876,0.05210878084532437,0.53662641512911
TCF12,0.0,0.7715524310545957,1.251424383069008,0.2668187904390766,0.4532969732841461,1.0711485824157323,0.5742864907149327,0.8512739836018534,1.0707190485652696,1.4867615224920232,-2.8478158034616943,-0.6790285037312552,1.7168123345415467,0.9001691730256345,0.17202126407580987,-0.4992311213809376,-0.6498796345560649,-0.43332131820771236,0.18208579578942785,0.6120795429358762
TFAP2A,0.0,0.9307418570089255,0.5897965829105465,0.5036654940031834,0.8201036673792935,0.4199193561369928,0.3086885961063558,2.591980630870233,1.721543649605791,1.0024754629719546,-2.829867355667604,-0.15725506872014394,1.1568894895743957,0.37256562794065995,0.08386562657293313,-0.4850537475396772,-0.3023455082884748,-0.2775350383456106,0.4268779685069122,0.02361912525588639
TMED3,0.0,0.8539120358904575,0.6423509670815324,0.630969778190847,0.4992833764445211,0.43981828929081596,0.30233483735232536,0.5925751012055922,0.2805526956372437,0.5622641532353566,-3.0423493437208906,0.1194795777690475,-0.44236647627528214,-0.8489657378858138,-0.7273030719466868,-0.17357687283662265,-0.9285280919215442,-0.24211817761485296,-0.24873044998873822,0.19610497952576741
TMED7,0.0,0.2297328353046055,0.48905305132702726,0.3438538652591349,0.3305808351349719,0.7901366172984531,0.5271412037745986,0.8685096543050517,0.7407406901476367,0.9503402689816794,-3.042349343720891,0.11947957776905281,-0.4423664762752639,-0.848965737885828,-0.7273030719466913,-0.1735768728366214,-0.9285280919215293,-0.24211817761481158,-0.24873044998867772,0.1961049795257313
TMED9,0.0,1.6334042700796343,0.490663041982356,1.0408583974376657,0.4918744639168008,0.14552391812776358,0.3183066079954359,0.2429457709130562,2.2134899196121935,0.3126514587275789,-3.0422542409243154,0.11846838393442637,-0.4462388813386517,-0.850302582937792,-0.7298704855123149,-0.17542058120352316,-0.9297767725828744,-0.2411280840329771,-0.24606296306761405,0.1922773333149206
USF1,0.0,0.5955811114485791,0.7273694841059597,0.40285351216630455,0.34635340874533754,0.5980139012765261,0.49491788549489,1.0717270786726072,0.13073893703858785,0.4087914318482062,-2.845807685079371,-0.5015982742856063,1.4315287143287312,0.7252384215094514,0.12245492476525725,-0.490478926812113,-0.5518021224380195,-0.4874242118254626,-0.15933633955221146,0.1627898282103241
DNAJC24,0.0,1.124575015136079,1.3674414854673282,0.6579327964689904,0.11162391013475258,2.102994559445013,0.48488153189545546,0.7799442397486586,1.8719886674240251,0.9964363499658003,-3.105167939171821,-0.0177808480857806,-0.11453949044962565,-0.03493252690421382,0.05833288961513375,-0.07777402101601381,0.0890178800650325,-0.03971152102996555,-9.372683943086403E-4,0.03585432379529649
MAX,0.0,1.5474516681219468,1.3189850165924908,0.3133011825389436,0.5791040234251876,2.097975340047882,0.6663915324117069,0.3842603113808451,0.23040853386944699,1.244893247918415,-2.8424720536085117,-0.9937092262712082,1.5018774030846567,0.8856558380670594,-0.1368605350890955,-0.2999115161916242,-0.5443550250981788,-0.5710483880462958,0.006065740778828869,0.3148441174937706
POLR3D,0.0,1.6954421208092314,0.7657358756212107,0.5712984003769458,0.9343456064850374,0.47005659834133073,0.8887711017658443,0.32739422224657383,0.3037921881110852,0.45679363160204123,-3.0788435618812873,-0.29772068806362467,-0.00652318470097372,0.1430186272381227,0.22662353875222604,0.03745890640492862,-0.1851673126886486,0.2806353885838026,-0.03589723103788416,0.0788545182635825
POLR3E,0.0,1.7052649166958298,0.6585456902469446,1.0201421755608118,0.16115720343128084,0.5552527777742222,1.360513510731414,0.22896400424923535,1.423727773780119,0.6447849005943753,-3.0788435618812873,-0.2977206880636723,-0.0065231847009495515,0.14301862723807046,0.2266235387522238,0.03745890640498853,-0.18516731268869246,0.2806353885837981,-0.03589723103786329,0.07885451826361757
POLR3G,0.0,0.740332342383825,0.4396031263260973,1.1353406196463638,0.14705668083807003,0.17534057875338596,0.5858793739561795,0.2866438821897751,0.2480668669084779,0.5617064049625224,-3.079131991892861,-0.2950258809219993,-0.007231440482877088,0.1415539685934495,0.22490632135125346,0.03643378199211443,-0.1832549356284584,0.2787045331277449,-0.03573945952737089,0.07814304597020831
POLR3GL,0.0,0.4016182254829635,0.48558507941963097,0.349867395772987,0.7250804935962464,0.5693767759680854,0.6321783475814625,0.9736710612776509,1.2445215236343268,0.5714994443632296,-3.079131991892861,-0.2950258809219993,-0.007231440482877088,0.1415539685934495,0.2249063213512536,0.03643378199211493,-0.18325493562846168,0.2787045331277369,-0.03573945952739389,0.0781430459702175
SRP68,0.0,1.3207526137257017,0.5713307693478114,0.3988094673846665,2.5333696018186074,1.8034645855777443,0.8917394950235265,0.2608708778326292,0.7723446380769573,1.10736363644936,-3.068782752324287,-0.314919603232509,-0.5794092097755571,-0.18757798023829722,0.49408430905422906,0.19901048650533093,0.6441027755496722,-1.0825367037885962,0.2028486844014532,0.46664327652855564
TAF1A,0.0,0.6491157494657275,1.3291421118106908,0.7865885054172185,0.6168850946579311,0.5546293511724202,0.25113004589616705,0.30359992186651,0.6802071115195492,0.1721101596836182,-3.0421428754856694,-0.5668339464264261,0.24041265700535047,0.2860017146527339,0.08673396363352895,0.07837152329504031,-0.2930483222705284,0.3108070620826333,0.08634404638023704,0.412922476595936
AFF4,0.0,0.9616474465157222,0.7481671813713603,3.087066220234501,1.2735662221874078,0.7013652168755644,0.9653715433746797,0.128660618900139,0.3871102307125152,2.355365032053418,-3.0663186835368674,-0.51837222983727,-0.08181682352285254,0.1459583172462636,0.21476609640697497,0.29918407669951447,-0.09530752553993582,0.49195899205346816,-0.06766929609699639,0.11536957224751503
BDP1,0.0,1.896511824965935,0.706659547351304,0.2698882499092587,0.22410569700244293,0.44795264815638225,0.5181848693625801,0.2764704467194276,1.3806770551168241,0.5303086448671331,-3.0823427354970194,-0.2780786575909014,-0.02333459485683445,0.1222596333990519,0.2049642891340591,0.04515696868392955,-0.17385558880531268,0.27569738788245896,-0.040297769960643715,0.0693584159863066
CTDP1,0.0,0.565390148253725,0.5051499783199059,0.35083071110008196,1.2683226123291453,1.5305756558998387,0.45516331459161374,0.41259213687677193,0.4604973473876625,0.36622540523380176,-3.0646876476572373,-0.5240397960686854,-0.08520124166195069,0.14886040500802056,0.21988862173203938,0.28584042290049555,-0.09389671946261921,0.5028268081694012,-0.06828288205253749,0.11424648177276896
DDX39A,0.0,0.719090692167154,0.9254029554099602,0.285938613185849,0.944812861444246,0.1973151944916946,0.6455650019680991,0.6408667836536789,0.22710645758636064,0.3436288738406151,-3.077789669435309,-0.44504053433979607,-0.39983956025275486,-0.037072569650673085,0.5020631444415546,0.448140686656094,-0.3332046140041949,0.1542611656387387,0.006622956550344033,-0.34469168137426076
EAF1,0.0,0.6518274043791177,0.6303760233593675,1.0714249358226058,1.0292162591863325,1.329271865386138,0.4835836271960269,1.9534268023379946,0.0676074194490581,0.3517888478679732,-3.0663186835368683,-0.5183722298371854,-0.08181682352294609,0.14595831724606592,0.2147660964070016,0.29918407669971325,-0.09530752553978407,0.49195899205349597,-0.06766929609713715,0.1153695722477605
ESRP1,0.0,0.5502545977766894,0.14219727254251144,1.58696860884983,0.34481352642059104,0.16139015181837113,0.48941477920293247,1.4029413682292964,1.1671144363403043,0.5034787205956094,-3.0874582792260243,-0.305507047767408,-0.17114409109076079,0.05383223579253619,0.2929748766816454,0.20219708944183667,-0.16200741432261942,0.26312507067673446,-0.02519325862688928,-0.06237666436353659
GCFC2,0.0,0.1539318528679591,1.7368375350377834,0.3536256852343434,0.7940111492475483,0.3497507753421297,0.5236901858936346,1.4677043559057528,0.5091008658913114,0.8387153638238554,-3.0737365740213956,-0.4727702206786342,-0.33016751611356926,0.022080101710468893,0.5307951113346134,0.4394296132360593,-0.32774385862445393,0.279469178299257,-0.019154419620675517,-0.2842292535114009
GEMIN2,0.0,0.24201858768197665,0.47215107406528445,1.9713474263668815,0.3081761541803488,1.5320073404788517,2.1817543061771443,2.8175282823946257,0.22878745280337565,0.1446399740931026,-3.0738056671547382,-0.3921532628585024,-0.27822056186479177,-0.08294871969981017,0.16840263392860166,0.3257861026661574,-0.43001337244611393,0.015039443018473379,0.011170100259296862,-0.33443814425504087
GEMIN5,0.0,0.4110746386782975,0.3017515235379004,0.29686344750881777,0.1675996744882044,0.3396089015975329,0.439997673226633,0.3057107665091811,0.4071240473708891,1.0549916756331188,-3.073632960198475,-0.3848378153285225,-0.2769132827821428,-0.08792001541855751,0.16008761486014386,0.3174310620897971,-0.4041583053602492,-0.023942702449424067,0.017461139914559592,-0.31618567003131903
GINS4,0.0,0.1335061533260113,0.5638055376790639,0.5171407026289128,0.27368854373072393,0.2658404867555331,1.5337405210645485,0.41135859976857886,1.1001849673111503,0.2066208555073675,-3.0950489451558356,-0.12130707959303173,-0.07017920394214425,-0.01143401248102974,-0.07269801564439855,-0.025690026078976285,0.07902312865398979,0.1563033173990307,-0.034951009437720025,0.08726503280584717
IWS1,0.0,0.5629791508023246,0.1935486767527379,1.9172505232727188,1.1465329868719543,2.9031594796686107,0.10941691954879726,0.6046211801778457,1.1868595333286716,0.4314689311130188,-3.0649562767055856,-0.5185620521138873,-0.07011297005673231,0.14967013709744745,0.21734865634042047,0.27219375278402574,-0.07447047413346901,0.45432287664418525,-0.08411502482562537,0.11253441946257703
